experiment_mode,strategy,scope,role,member_id,model_type,seed,MSE,MAE,MAPE (%),RMSE,train_loss_final,val_loss_final,runtime_sec,status,error
parallel_independent,fill_mean,base_members_half1,member,rnn_seed0,rnn,0.0,0.14740128644880854,0.2962429048971335,42.360999257570526,0.3839287517871103,0.010423975246669971,0.006014348939061165,6.166121342999759,ok,
parallel_independent,fill_mean,base_members_half1,member,rnn_seed1,rnn,1.0,0.14831406093309374,0.2928096791426535,37.671920362641366,0.38511564618059047,0.010280274270943045,0.005565373692661524,6.232766473000083,ok,
parallel_independent,fill_mean,base_members_half1,member,rnn_seed2,rnn,2.0,0.14433876176095792,0.2866270981530751,39.50514238855979,0.37991941482498354,0.010405079094874384,0.005816255696117878,6.330170101000476,ok,
parallel_independent,fill_mean,base_members_half1,member,rnn_seed3,rnn,3.0,0.14199558946858118,0.27008433002144183,36.88638838924662,0.37682302141533386,0.01029959872397965,0.005788004957139492,6.338464866999857,ok,
parallel_independent,fill_mean,base_members_half1,member,rnn_seed4,rnn,4.0,0.1393251606489576,0.27777173322915727,37.26031219497145,0.37326285731232034,0.010432553143792711,0.0054516978561878204,6.222090346999721,ok,
parallel_independent,fill_mean,base_members_half1,member,lstm_seed0,lstm,0.0,0.13408904551553003,0.2770836230451792,34.591540122392935,0.36618171106095676,0.009598119839597328,0.005191999487578869,7.309032350000052,ok,
parallel_independent,fill_mean,base_members_half1,member,lstm_seed1,lstm,1.0,0.13170635912116618,0.27261968416882343,35.86347288197534,0.36291370754101615,0.009509759155654274,0.00501408614218235,7.314779755000018,ok,
parallel_independent,fill_mean,base_members_half1,member,lstm_seed2,lstm,2.0,0.12939614579752737,0.2743058826106964,36.30861318869803,0.35971675773798384,0.009584897379102432,0.005149275064468384,7.387218808999933,ok,
parallel_independent,fill_mean,base_members_half1,member,lstm_seed3,lstm,3.0,0.1308440252871873,0.27033353721127906,35.03780287561343,0.36172368637841135,0.009701078250773449,0.005079956259578466,7.290327081000214,ok,
parallel_independent,fill_mean,base_members_half1,member,lstm_seed4,lstm,4.0,0.1289995484609066,0.27228424634986936,34.75365717632447,0.359165071326412,0.009499787377704561,0.005082752555608749,7.282454889000292,ok,
parallel_independent,fill_mean,base_members_half1,member,mlp_seed0,mlp,0.0,0.1345325743469315,0.28382339873919965,39.45153939994757,0.3667868241184946,0.009845315585885427,0.005610864143818617,3.3094904620002126,ok,
parallel_independent,fill_mean,base_members_half1,member,mlp_seed1,mlp,1.0,0.13648917108438036,0.2801271768920394,38.54420356048168,0.36944440865220896,0.009867741512052254,0.005371504928916693,3.05198456800008,ok,
parallel_independent,fill_mean,base_members_half1,member,mlp_seed2,mlp,2.0,0.13191470158240118,0.2720469498752013,35.442568779907276,0.36320063543777176,0.009880863871853964,0.005134138278663158,3.1140577850001137,ok,
parallel_independent,fill_mean,base_members_half1,member,mlp_seed3,mlp,3.0,0.1518329760813774,0.2812254288508609,32.45235067199042,0.3896575112600518,0.009750487538367774,0.005541433114558458,2.9912486920002266,ok,
parallel_independent,fill_mean,base_members_half1,member,mlp_seed4,mlp,4.0,0.13915121003355424,0.29298678733494327,42.17441505668959,0.37302977097485696,0.010051835934112293,0.006087793502956629,2.9074257299998862,ok,
parallel_independent,fill_mean,base_members_half1,member,tcn_seed0,tcn,0.0,0.13776025389539515,0.2727229272611675,37.68206098126586,0.37116068473828845,0.009960050641072799,0.00551735982298851,7.391744857000049,ok,
parallel_independent,fill_mean,base_members_half1,member,tcn_seed1,tcn,1.0,0.1388176206545553,0.28016457200009054,34.8705631231003,0.3725823676109154,0.009869700396614792,0.005332186818122864,7.389195146999555,ok,
parallel_independent,fill_mean,base_members_half1,member,tcn_seed2,tcn,2.0,0.13294229079944272,0.27204014753206496,37.46861093997781,0.36461252145180467,0.009743957586619443,0.005267202388495207,7.3885541899999225,ok,
parallel_independent,fill_mean,base_members_half1,member,tcn_seed3,tcn,3.0,0.13708194742347732,0.2772097263674375,35.58462012940383,0.3702457932556119,0.010215931019819944,0.005489085800945759,7.260070457000438,ok,
parallel_independent,fill_mean,base_members_half1,member,tcn_seed4,tcn,4.0,0.13453079679563565,0.28409102738520386,36.03526995616132,0.3667844009709732,0.010014752758485554,0.005549708381295204,7.399230203000116,ok,
parallel_independent,fill_mean,fusion_on_half2,ensemble,linear_fusion,fusion_linear,,0.13019598098457635,0.2709403157531317,35.00966420890948,0.36082680192105515,,,,ok,
parallel_independent,window_mean,base_members_half1,member,gru_seed0,gru,0.0,0.012037937709405764,0.029008414704735877,2.777539772432732,0.10971753601592484,0.0006623328961046933,0.00028718780959025025,10.831977019000078,ok,
