,round,MSE,MAE,MAPE (%),RMSE,runtime_sec,status,strategy,strategy_label
3,4,0.0006084698312217317,0.004937148042250226,5.146006252121713,0.024667181258135915,1.4902869000002283,ok,ffill,Forward fill
4,5,0.0006250254924826433,0.0057678759238411585,5.926827325397931,0.02500050984445404,1.3876064999999471,ok,ffill,Forward fill
5,6,0.0007651194910336631,0.012445098792778232,8.907356721333144,0.0276607933912544,1.3320148000002519,ok,ffill,Forward fill
6,7,0.0006218655425674569,0.007113777198720614,8.101157197383863,0.024937232055050874,1.4926550000000134,ok,ffill,Forward fill
7,8,0.0006772113962876465,0.008490531061279814,6.305485955702525,0.0260232856551137,1.359885100000156,ok,ffill,Forward fill
8,9,0.0005933847827322163,0.005752895693332682,7.1595852162967075,0.024359490609046328,1.2765196000000287,ok,ffill,Forward fill
9,10,0.0006082097946863976,0.007804208607307352,5.474113330971968,0.024661909793979815,1.5943999999999505,ok,ffill,Forward fill
10,11,0.0006957505209212252,0.00857212237985285,6.521134068603512,0.02637708325272575,1.7294105999999374,ok,ffill,Forward fill
11,12,0.0006185688755307731,0.004786172092130327,4.340448185308253,0.024871044922374554,1.888718499999868,ok,ffill,Forward fill
12,13,0.0007100981229371951,0.008894729436957306,6.049877586002586,0.02664766636944397,1.6607226999999511,ok,ffill,Forward fill
13,14,0.0006353054727960715,0.0056698305443563975,4.905094018896318,0.025205266767008665,2.2107786999999917,ok,ffill,Forward fill
14,15,0.0008986453029095684,0.015348341810563196,8.39605688616289,0.029977413212443273,1.8934463000000505,ok,ffill,Forward fill
15,16,0.0007365950514917211,0.010001057428106287,6.026910398077078,0.027140284661213872,2.2131792000000132,ok,ffill,Forward fill
16,17,0.0007013249042919163,0.00830995687262147,5.425851612119222,0.026482539611825683,2.006880700000238,ok,ffill,Forward fill
17,18,0.0006886702667204806,0.007755656242873356,7.224704881411091,0.026242527826421003,2.129932899999858,ok,ffill,Forward fill
18,19,0.0007240299262648595,0.008773752852883539,5.325718501492159,0.026907804188838216,1.8331178999997064,ok,ffill,Forward fill
19,20,0.0007083195912741696,0.009651667360952451,5.185711036212004,0.026614274201528954,1.7571536000000378,ok,ffill,Forward fill
20,21,0.0007575933598369683,0.010810445244910535,6.9374303784344615,0.02752441388725595,1.7081349000000046,ok,ffill,Forward fill
21,22,0.0006728849402441295,0.007643031055074567,6.944185609694287,0.025940025833528568,1.9977168000000347,ok,ffill,Forward fill
22,23,0.0006511406826533064,0.008188306335849344,6.125799874050857,0.02551745838937151,1.8492278000003353,ok,ffill,Forward fill
23,24,0.0007730914286550124,0.010361701911987669,5.911501723497736,0.0278045217303771,1.8970044000006965,ok,ffill,Forward fill
24,25,0.0007044879644228025,0.008985105452070059,7.387800728017087,0.026542192155562482,1.980603500000143,ok,ffill,Forward fill
25,26,0.0006945048164392566,0.008689820232530229,6.968834612646415,0.026353459287904814,2.0628225999998904,ok,ffill,Forward fill
26,27,0.0006975384617888943,0.00909475024933397,7.603308038131126,0.026410953443389625,2.084492200000568,ok,ffill,Forward fill
27,28,0.0007840030961845545,0.008021923871218365,4.7184870417271885,0.028000055288955314,2.031037199999446,ok,ffill,Forward fill
28,29,0.0006751559344227089,0.007099103372441207,6.6681117298004455,0.02598376289960153,2.219037899999421,ok,ffill,Forward fill
29,30,0.0006817231829496504,0.0067859357954704845,3.8806483466946915,0.02610982924014729,2.315921200000048,ok,ffill,Forward fill
30,31,0.0008303253872376255,0.010797887787818906,7.525619868656648,0.02881536720636448,2.298350500000197,ok,ffill,Forward fill
31,32,0.0007341547568639793,0.009660837476084089,7.997316142723743,0.027095290307800345,2.161434399999962,ok,ffill,Forward fill
32,33,0.0008568867180408734,0.012123077966194775,5.685755124577655,0.02927262745366178,2.5645164000006844,ok,ffill,Forward fill
33,34,0.0007561093100090281,0.008596872317628765,5.184478164058076,0.02749744188118284,1.9538744000001316,ok,ffill,Forward fill
34,35,0.0008219814040014473,0.00895195299844537,6.199282356604788,0.02867021806686247,2.403613200000109,ok,ffill,Forward fill
35,36,0.0007060873262436265,0.0075045897557180895,5.495809812487041,0.026572303743627998,1.882431999999426,ok,ffill,Forward fill
36,37,0.0006818946772310135,0.0063260518702453385,3.7696968901408674,0.02611311312790977,1.7565756999993027,ok,ffill,Forward fill
37,38,0.0008095600150919765,0.012696670699351311,7.06092336354278,0.028452768144628326,1.6011085000000094,ok,ffill,Forward fill
38,39,0.0007024651831959725,0.009848490387268583,7.8898312628375304,0.02650405974932845,1.5962403999992603,ok,ffill,Forward fill
39,40,0.0008173328441338685,0.008714531744048766,5.409380009709871,0.02858903363413791,2.0148441000001185,ok,ffill,Forward fill
40,41,0.0006739028029736862,0.006594416171509561,4.254290161271789,0.02595963795921827,1.5780111999993096,ok,ffill,Forward fill
41,42,0.0007293080991237672,0.007569267293083522,5.420697337180309,0.027005704936619728,2.224790799999937,ok,ffill,Forward fill
42,43,0.0007527030697056333,0.00915900544608358,9.162715716101797,0.02743543456381971,1.773714600000858,ok,ffill,Forward fill
43,44,0.0007840222009831459,0.010089095113952166,6.132086291596727,0.028000396443321047,1.7033349000003,ok,ffill,Forward fill
44,45,0.0008177063551049892,0.009076094945444571,5.91334648636941,0.02859556530486833,1.7825032999999166,ok,ffill,Forward fill
45,46,0.0008495845730692495,0.011280471155730793,5.41039759055894,0.02914763409042404,2.0427393999998458,ok,ffill,Forward fill
46,47,0.0006897107668533074,0.008320725976308428,8.286903880772725,0.026262345037206928,1.5794730999996318,ok,ffill,Forward fill
47,48,0.0007698779323846014,0.008664825851100925,8.015870383937399,0.02774667425809085,1.587673299999551,ok,ffill,Forward fill
48,49,0.0006901626872013015,0.008111574190734864,6.912764734750737,0.02627094758856828,1.6236162999994121,ok,ffill,Forward fill
49,50,0.0007776997496894913,0.014432458209092808,15.272832573757503,0.02788726859499674,1.7561501000000135,ok,ffill,Forward fill
50,51,0.0007517965548794577,0.00966076282771931,8.31722486108365,0.02741890871058616,1.6589566000002378,ok,ffill,Forward fill
51,52,0.0007141659939642014,0.011140298815129861,11.24272382936879,0.02672388433525713,1.9157830000003742,ok,ffill,Forward fill
52,53,0.0007653405495090957,0.010162832491431878,10.006543740093852,0.02766478898363578,1.7267954999997528,ok,ffill,Forward fill
53,54,0.0007540535874591723,0.00850454604642027,5.331974195788811,0.027460036188234938,1.5084971999995105,ok,ffill,Forward fill
54,55,0.0006807022301895858,0.00767222929684311,7.185943698677362,0.026090270795635407,1.8124711000000389,ok,ffill,Forward fill
55,56,0.0007202820901871103,0.00936713988990571,8.496953271975931,0.026838071655525295,1.752396800000497,ok,ffill,Forward fill
56,57,0.0006820467892700029,0.0066959239170892425,6.472546583644004,0.02611602552591039,1.6552758000007088,ok,ffill,Forward fill
57,58,0.0007547852460892348,0.009438179897745197,6.205621668203419,0.027473355202618316,2.2993937999999616,ok,ffill,Forward fill
58,59,0.0007180184634176308,0.008895260683703802,8.336871260506848,0.026795866536046764,1.9170864000006986,ok,ffill,Forward fill
59,60,0.000723809087830429,0.009299761807516694,10.286390912803586,0.026903700262797103,1.777854799999659,ok,ffill,Forward fill
60,61,0.0006286876033472093,0.006016756971294355,6.191416550883632,0.02507364359934968,2.2314500000002226,ok,ffill,Forward fill
61,62,0.0007521788969492123,0.010086169822248942,9.881310145726701,0.027425880057879864,1.7108259000006,ok,ffill,Forward fill
62,63,0.0007555042725047188,0.009734280486725897,6.480624241874114,0.02748643797411223,1.7127079000001686,ok,ffill,Forward fill
63,64,0.0006618918404216129,0.007823544098513593,8.241174483933719,0.02572725870398191,1.6351376000002347,ok,ffill,Forward fill
64,65,0.0007587242835368195,0.009833730555078206,7.192305736925284,0.02754495023660089,1.671502999999575,ok,ffill,Forward fill
65,66,0.0008637741964223893,0.012500944996149808,9.078220043430447,0.0293900356655515,1.5831235999994533,ok,ffill,Forward fill
66,67,0.0006839681776855759,0.008162700711392737,7.295055856008056,0.026152785275866428,1.622387900000831,ok,ffill,Forward fill
67,68,0.0007231393706287756,0.00755481487937902,8.581206145037854,0.02689125081934226,1.658593799999835,ok,ffill,Forward fill
68,69,0.0007175707078313195,0.008941235154089858,7.639615079567179,0.026787510295496288,1.8750915000000532,ok,ffill,Forward fill
69,70,0.00074053769886384,0.009715303848827564,11.424181742426951,0.027212822324482258,1.6469639000006282,ok,ffill,Forward fill
70,71,0.0007318525298370786,0.009109529430579952,9.187255850050608,0.02705277305262953,1.6119484000000739,ok,ffill,Forward fill
71,72,0.0007760498728408349,0.010289551944662549,9.629578850521693,0.0278576717053101,1.5831082000004244,ok,ffill,Forward fill
72,73,0.0007279123702208946,0.00970085357494278,10.294177112703903,0.026979851189747037,2.132640099999662,ok,ffill,Forward fill
73,74,0.0007521005553590949,0.010672965108441788,11.218806318864312,0.02742445177864263,1.6198174000001018,ok,ffill,Forward fill
74,75,0.0007869587360579373,0.011367916568002128,13.0793688513896,0.028052784818230387,1.5616033999995125,ok,ffill,Forward fill
75,76,0.0008205178183229864,0.011082758755884117,8.718249574060012,0.028644682199720533,1.6699845000002824,ok,ffill,Forward fill
76,77,0.0007516061972475047,0.009294946889815785,9.100900907886222,0.027415437206936982,1.766825400000016,ok,ffill,Forward fill
77,78,0.0007118308618628773,0.00971748073573621,11.968975155841278,0.026680158580167347,1.8501526000000013,ok,ffill,Forward fill
78,79,0.000740925280799034,0.010572140813212724,10.829781989493522,0.027219942703816148,1.4757494999994378,ok,ffill,Forward fill
79,80,0.0007344886234686606,0.01008976340597556,11.141562224531452,0.02710145057868048,1.6357348999999886,ok,ffill,Forward fill
80,81,0.0007201736774573817,0.008252703727332528,9.996969675747872,0.026836051823198242,1.8595780000005107,ok,ffill,Forward fill
81,82,0.0007632815183742608,0.009689145812226052,10.179164750702936,0.027627549988630203,2.049039399999856,ok,ffill,Forward fill
82,83,0.0007317874262310133,0.008247724071146595,7.670890280888395,0.027051569755395216,1.753480700000182,ok,ffill,Forward fill
83,84,0.0007495180099855244,0.010873801546796088,13.050096444986096,0.027377326567536216,2.0780129999993733,ok,ffill,Forward fill
84,85,0.0007257340072388181,0.009901846824124674,9.939949904910032,0.02693945075978384,1.6645292000002883,ok,ffill,Forward fill
85,86,0.0007191823581644419,0.010313729728533751,11.456965636600227,0.026817575545981815,1.5173730999995314,ok,ffill,Forward fill
86,87,0.000671416776927321,0.008014364071329607,9.44573731535761,0.025911711192573156,1.948987599999782,ok,ffill,Forward fill
87,88,0.0007170818376371275,0.00936805243828004,10.079303803087981,0.02677838377567114,1.9052699000003486,ok,ffill,Forward fill
88,89,0.0007428671344886005,0.0097507023647279,9.616564818336771,0.02725558905047918,1.9120706000003338,ok,ffill,Forward fill
89,90,0.0007491964197290714,0.013138280641673309,15.208833215515865,0.027371452641923692,1.516320299999279,ok,ffill,Forward fill
90,91,0.0007227153274854829,0.0098176111307302,9.800784729673515,0.026883365255962337,1.5933162999999695,ok,ffill,Forward fill
91,92,0.0007312427426233184,0.01114976212796941,13.506451647116489,0.027041500376704664,1.8692714999997406,ok,ffill,Forward fill
92,93,0.0007259586037246862,0.011123763046241353,12.465859896704808,0.02694361897972665,1.5689741999995022,ok,ffill,Forward fill
93,94,0.0007280454154133187,0.008907456565568513,8.591563816048401,0.026982316716941093,1.488231899999846,ok,ffill,Forward fill
94,95,0.0006936481816123783,0.00859703196254711,9.113002472030573,0.026337201476473886,1.5514866000003167,ok,ffill,Forward fill
95,96,0.0007202160151862963,0.011527855804567107,14.438074772049307,0.026836840633470554,1.6797912000001816,ok,ffill,Forward fill
96,97,0.0006993318724912269,0.009385142441126443,11.351650276728815,0.026444883673240594,2.318236099999922,ok,ffill,Forward fill
97,98,0.0007435689770265308,0.009794348426676987,9.995499736534377,0.02726846121486379,1.6182068999987678,ok,ffill,Forward fill
98,99,0.000735126357900181,0.010300626770036448,13.447818411207674,0.027113213713984202,1.847098800000822,ok,ffill,Forward fill
99,100,0.000778349059912006,0.010841786430765664,12.491863660633301,0.027898907862351996,1.8101263999997173,ok,ffill,Forward fill
400,1,0.0007167764112890071,0.0162858297080224,21.306292489828824,0.026772680315743643,1.767660800000158,ok,predictive_imputer,Predictive (RandomForest)
401,2,0.0005912959857613322,0.005386495905099204,8.177779801638485,0.02431657841394081,1.6598160000030475,ok,predictive_imputer,Predictive (RandomForest)
402,3,0.0006087097992110013,0.00881771785336385,8.331322112091835,0.024672044893178216,1.5341480999995838,ok,predictive_imputer,Predictive (RandomForest)
403,4,0.0006227215439566551,0.006930147832921571,5.182576784911463,0.02495438927236359,2.015182899998763,ok,predictive_imputer,Predictive (RandomForest)
404,5,0.0006509478770935914,0.0074268810489254945,6.102649517198362,0.025513680195016777,1.6399119000016071,ok,predictive_imputer,Predictive (RandomForest)
405,6,0.0006800479125264931,0.00900077255392658,7.293107855324855,0.026077728285387382,1.958473700000468,ok,predictive_imputer,Predictive (RandomForest)
406,7,0.0007078985849276396,0.008209834029741191,4.170977423935093,0.026606363617143167,1.7901265000000421,ok,predictive_imputer,Predictive (RandomForest)
407,8,0.0007199200470583638,0.008830921795622702,6.651132493997506,0.02683132585353105,2.092669699999533,ok,predictive_imputer,Predictive (RandomForest)
408,9,0.0007706954161304151,0.01117982102797205,6.985956762052776,0.02776140155198248,1.6039461000000301,ok,predictive_imputer,Predictive (RandomForest)
409,10,0.0008360092496521614,0.013053780294804359,7.984739610417803,0.028913824542114133,1.7310154999977385,ok,predictive_imputer,Predictive (RandomForest)
410,11,0.0006283485128055989,0.007809863389049868,7.643206618700171,0.025066880795296387,1.648028499999782,ok,predictive_imputer,Predictive (RandomForest)
411,12,0.0006665969136274563,0.006949560249970558,5.5466710399390395,0.025818538177585816,1.685339899999235,ok,predictive_imputer,Predictive (RandomForest)
412,13,0.0006511511744769432,0.007066305921298388,5.830471917733295,0.02551766396982575,2.295479400003387,ok,predictive_imputer,Predictive (RandomForest)
413,14,0.0006618182110296973,0.008585291089680437,8.038185196257515,0.02572582770349085,1.5110893999990367,ok,predictive_imputer,Predictive (RandomForest)
414,15,0.0006765837650199038,0.01092684733455636,12.521517841237662,0.02601122382779987,1.7031614000006812,ok,predictive_imputer,Predictive (RandomForest)
415,16,0.0006783346957535934,0.010466633998633996,12.616596403260413,0.02604485929609898,1.545147500000894,ok,predictive_imputer,Predictive (RandomForest)
416,17,0.0007237429374001955,0.0094295065155787,6.9712338221203405,0.02690247084191702,1.7828029000011156,ok,predictive_imputer,Predictive (RandomForest)
417,18,0.0006608896581076482,0.010399741395046675,12.658565372483357,0.025707774273702657,1.8116220000010799,ok,predictive_imputer,Predictive (RandomForest)
418,19,0.0007035889067531096,0.00872537591235282,7.748294931599467,0.026525250361742293,1.6467604000026768,ok,predictive_imputer,Predictive (RandomForest)
419,20,0.0007497141383343418,0.01061678208659112,11.185926458932464,0.02738090828176344,1.864905099999305,ok,predictive_imputer,Predictive (RandomForest)
420,21,0.0006957526870680639,0.011799559351289063,16.093630365039058,0.026377124313845583,1.5284847000002628,ok,predictive_imputer,Predictive (RandomForest)
421,22,0.0006617758361728281,0.010936105628379978,14.27112795508217,0.02572500410442782,1.7037854000009247,ok,predictive_imputer,Predictive (RandomForest)
422,23,0.000665122476169562,0.008638409460826887,10.586479748283868,0.02578996851819641,1.9016350000019884,ok,predictive_imputer,Predictive (RandomForest)
423,24,0.0006703022063633179,0.011256974663327058,16.97740740489295,0.025890195178161903,2.086094599999342,ok,predictive_imputer,Predictive (RandomForest)
424,25,0.0006927314380181908,0.011512939263445007,15.331786020300257,0.026319791754840897,1.7903647999992245,ok,predictive_imputer,Predictive (RandomForest)
425,26,0.0006937513992107953,0.010975796306901866,18.31464866427525,0.026339160943560737,2.0241740999990725,ok,predictive_imputer,Predictive (RandomForest)
426,27,0.0007353800720188792,0.014962742148075869,22.21097357481948,0.02711789210132084,1.9973108000012871,ok,predictive_imputer,Predictive (RandomForest)
427,28,0.0008242371878708929,0.014638318200766099,24.331386180199363,0.02870953130705712,1.6538583000001381,ok,predictive_imputer,Predictive (RandomForest)
428,29,0.0007325867230227261,0.01258006033914468,19.43069209804226,0.02706633929852218,1.684817599998496,ok,predictive_imputer,Predictive (RandomForest)
429,30,0.0007742038181412043,0.01461541097801235,24.814486483978328,0.02782451829126974,1.6550778999990143,ok,predictive_imputer,Predictive (RandomForest)
430,31,0.0008370941341722433,0.016125614238047564,23.163905395651703,0.028932579113729963,1.6698098999986541,ok,predictive_imputer,Predictive (RandomForest)
431,32,0.0008570100288322029,0.01632587284047637,27.113133968627746,0.029274733625298845,1.6127185999976064,ok,predictive_imputer,Predictive (RandomForest)
432,33,0.000765753533376141,0.013576286156809711,22.417385910564295,0.027672252047423625,1.60724769999797,ok,predictive_imputer,Predictive (RandomForest)
433,34,0.0008158495125782112,0.015522985772376298,27.4217164100197,0.028563079535971102,1.724246599998878,ok,predictive_imputer,Predictive (RandomForest)
434,35,0.000945743088032158,0.0193412826446778,32.90414488685025,0.03075293625057871,1.7048947999974189,ok,predictive_imputer,Predictive (RandomForest)
435,36,0.0008461299838426816,0.0158679573819557,26.986014971422197,0.02908831352695927,1.523349999999482,ok,predictive_imputer,Predictive (RandomForest)
436,37,0.0009126016853273543,0.017326820343005648,29.721073341961418,0.03020929799461342,2.1388602999977593,ok,predictive_imputer,Predictive (RandomForest)
437,38,0.0008253756193350384,0.015703241260118784,28.626910221190606,0.02872935118193654,1.6010897000014666,ok,predictive_imputer,Predictive (RandomForest)
438,39,0.0008929652987485739,0.01663171708836408,29.62318467629798,0.029882524972775874,1.6167476999980863,ok,predictive_imputer,Predictive (RandomForest)
439,40,0.0010047308978581517,0.01990209000150439,34.29284385098226,0.03169749040315576,2.1098160999972606,ok,predictive_imputer,Predictive (RandomForest)
440,41,0.0009166748729108271,0.017564887055693118,30.967450307351598,0.03027663906233364,1.850602999998955,ok,predictive_imputer,Predictive (RandomForest)
441,42,0.0008730479930936706,0.015780072067979982,28.923218373549126,0.029547385554286706,1.8689812000011443,ok,predictive_imputer,Predictive (RandomForest)
442,43,0.0007910284606681614,0.013834137422411998,22.332626977834963,0.028125228188730513,1.640249899999617,ok,predictive_imputer,Predictive (RandomForest)
443,44,0.000894113796822608,0.017357208705779448,30.318491595383385,0.029901735682441713,1.739657800000714,ok,predictive_imputer,Predictive (RandomForest)
444,45,0.0008212299858963845,0.014942937150855031,26.275525791337767,0.028657110564332625,2.16227859999708,ok,predictive_imputer,Predictive (RandomForest)
445,46,0.0009908213652365218,0.018636927069958488,30.628003734211863,0.031477315089386546,1.8536714000001666,ok,predictive_imputer,Predictive (RandomForest)
446,47,0.000767630041054289,0.013995799649233072,22.44854511917873,0.027706137245279955,1.7953707999986364,ok,predictive_imputer,Predictive (RandomForest)
447,48,0.0008258674777459078,0.016387161914251328,27.734599217342907,0.028737910114444785,1.8430808000011893,ok,predictive_imputer,Predictive (RandomForest)
448,49,0.0008840268490183045,0.01698483408723763,27.985588786859957,0.029732589006312662,1.5101166999993438,ok,predictive_imputer,Predictive (RandomForest)
449,50,0.0008692306986327958,0.018021303036218655,29.36668276135711,0.02948271864385637,1.719149299999117,ok,predictive_imputer,Predictive (RandomForest)
450,51,0.0009914895599261212,0.021234707919729253,33.76787875575419,0.03148792720910859,1.717554900002142,ok,predictive_imputer,Predictive (RandomForest)
451,52,0.0008769190785159367,0.0169248636351112,28.386588390675037,0.029612819496223873,1.6970107999986794,ok,predictive_imputer,Predictive (RandomForest)
452,53,0.0008194269973296397,0.014891171804308198,26.180935473229134,0.028625635317484917,1.7613100999988092,ok,predictive_imputer,Predictive (RandomForest)
453,54,0.0009270402150022692,0.01815296052871579,30.252835107030435,0.030447335105100237,1.6217758000020694,ok,predictive_imputer,Predictive (RandomForest)
454,55,0.0010980796398123225,0.02206771074325146,36.856039103160676,0.03313728473807597,1.8997701999978744,ok,predictive_imputer,Predictive (RandomForest)
455,56,0.000978594561993161,0.019975602755312117,34.011235612718714,0.031282496095950546,1.5534542000023066,ok,predictive_imputer,Predictive (RandomForest)
456,57,0.0009240135712886401,0.018767974118944812,31.87713955883476,0.030397591537630744,1.6121219000015117,ok,predictive_imputer,Predictive (RandomForest)
457,58,0.0008883612964354485,0.016630050454513053,30.58067561980605,0.02980539039226711,1.7326696000018273,ok,predictive_imputer,Predictive (RandomForest)
458,59,0.0009186821033475156,0.017500595360326998,30.24448535475588,0.030309769107459656,1.8335187999982736,ok,predictive_imputer,Predictive (RandomForest)
459,60,0.001060703853762688,0.020730743756540073,36.09250849684994,0.03256844874664263,2.0476662000000942,ok,predictive_imputer,Predictive (RandomForest)
460,61,0.0010215501916292077,0.02022128688225502,35.90476993982094,0.031961698822640945,1.7902854000021762,ok,predictive_imputer,Predictive (RandomForest)
461,62,0.0009558348081428075,0.018376298963119653,31.421280248754464,0.030916578208831706,1.8185561999998754,ok,predictive_imputer,Predictive (RandomForest)
462,63,0.0009552998755792855,0.018619612021535017,33.43979958154666,0.030907925772838355,2.1419373999997333,ok,predictive_imputer,Predictive (RandomForest)
463,64,0.0009268376474773237,0.018888131633599016,32.302798234487035,0.0304440084002965,1.6671319999986736,ok,predictive_imputer,Predictive (RandomForest)
464,65,0.0008720770930876329,0.015902549569925078,29.534733139897597,0.029530951442302583,1.8874716999998782,ok,predictive_imputer,Predictive (RandomForest)
465,66,0.0009925217230907176,0.019204636425413958,32.195014932617475,0.03150431276969421,1.7850657000017236,ok,predictive_imputer,Predictive (RandomForest)
466,67,0.000903266841512936,0.017229645757246316,31.1511045648526,0.030054398039437356,1.7121860000006563,ok,predictive_imputer,Predictive (RandomForest)
467,68,0.0011709759902357305,0.023428999094226823,40.05694087249559,0.034219526446690206,1.5128683999973873,ok,predictive_imputer,Predictive (RandomForest)
468,69,0.0010547031476982158,0.0209323214314064,36.226824733133476,0.03247619355309695,1.7853632000005746,ok,predictive_imputer,Predictive (RandomForest)
469,70,0.0010583634344603359,0.020090999406637687,36.94732822006934,0.03253249812818462,1.481576700000005,ok,predictive_imputer,Predictive (RandomForest)
470,71,0.0011747736529474785,0.024237866881279223,39.1858757818919,0.03427497123189863,1.4872202999977162,ok,predictive_imputer,Predictive (RandomForest)
471,72,0.0013005484573205151,0.02587411353930854,43.10968060838096,0.03606311768719553,1.5677352999991854,ok,predictive_imputer,Predictive (RandomForest)
472,73,0.0012256813077829735,0.024772669649874048,41.14585429797414,0.03500973161540907,1.6802419999985432,ok,predictive_imputer,Predictive (RandomForest)
473,74,0.0011310027672771956,0.022246327194342413,39.02960079968488,0.03363038458414051,1.6459639000022435,ok,predictive_imputer,Predictive (RandomForest)
474,75,0.0010544212920092578,0.020143388754917717,36.8956500545009,0.03247185384312478,1.7031134999997448,ok,predictive_imputer,Predictive (RandomForest)
475,76,0.0009425966960679024,0.017616647047963466,32.00824608874816,0.03070173767179803,1.9393764000014926,ok,predictive_imputer,Predictive (RandomForest)
476,77,0.0010732778608005039,0.021822906815950827,37.66038242513615,0.03276091971847713,1.7758964999993623,ok,predictive_imputer,Predictive (RandomForest)
477,78,0.0010214730622006918,0.02096548547982592,35.78190428120803,0.03196049220836081,1.9236619000002975,ok,predictive_imputer,Predictive (RandomForest)
478,79,0.0010724760425822391,0.023083191096766712,36.84206964806131,0.03274868001282249,1.5170585000014398,ok,predictive_imputer,Predictive (RandomForest)
479,80,0.0009864015704611716,0.018946114687747304,34.163446009616315,0.031407030589681216,1.6482978999993065,ok,predictive_imputer,Predictive (RandomForest)
480,81,0.0011123434578663293,0.02289756751294671,38.623135293482655,0.033351813411962014,1.6045092000022123,ok,predictive_imputer,Predictive (RandomForest)
481,82,0.0010620571859872015,0.020649108602864605,36.94764109791149,0.03258921886126149,1.7951831000027596,ok,predictive_imputer,Predictive (RandomForest)
482,83,0.001055598409142362,0.020355919781625154,36.39157557879813,0.032489973978788625,1.7274681999988388,ok,predictive_imputer,Predictive (RandomForest)
483,84,0.0010147923911627897,0.019735882380242386,35.560920181152895,0.03185580623940932,1.637716499997623,ok,predictive_imputer,Predictive (RandomForest)
484,85,0.0009606883242828023,0.018688300435182034,32.293462591502056,0.030994972564640257,1.8446273999979894,ok,predictive_imputer,Predictive (RandomForest)
485,86,0.0011362810374281865,0.0215769733400797,39.12059645866856,0.0337087679606981,1.9197352000010142,ok,predictive_imputer,Predictive (RandomForest)
486,87,0.0012159527493855612,0.025208904259762722,41.71447853061543,0.034870514039594555,1.5428673999995226,ok,predictive_imputer,Predictive (RandomForest)
487,88,0.000993320917066854,0.01946638721980219,35.11859474086711,0.03151699409948312,1.515837200000533,ok,predictive_imputer,Predictive (RandomForest)
488,89,0.001062444531583559,0.02030175218740795,37.62527759988231,0.03259516116824028,1.8099452999995265,ok,predictive_imputer,Predictive (RandomForest)
489,90,0.0011463819473678883,0.021744449229662066,39.274996101935564,0.0338582626159094,1.8208058000018355,ok,predictive_imputer,Predictive (RandomForest)
490,91,0.001276954344550173,0.024586342027536325,43.15156152802296,0.035734497961356235,1.7255249000008916,ok,predictive_imputer,Predictive (RandomForest)
491,92,0.0010918934165926367,0.022284200496648022,38.111600032291946,0.03304381056404719,1.5831847000008565,ok,predictive_imputer,Predictive (RandomForest)
492,93,0.0011593654125763326,0.022534460321550463,40.117266818331075,0.03404945539324135,1.5961310999991838,ok,predictive_imputer,Predictive (RandomForest)
493,94,0.0011462841001971783,0.021750479367290104,40.47988104888268,0.03385681763245297,1.6112620000021707,ok,predictive_imputer,Predictive (RandomForest)
494,95,0.0012539335814387182,0.024224971884244082,42.86013338234231,0.035410924605815054,1.7158498999997391,ok,predictive_imputer,Predictive (RandomForest)
495,96,0.0011469941068319555,0.022344141509923792,39.9098589166721,0.03386730144006096,1.9903870000016468,ok,predictive_imputer,Predictive (RandomForest)
496,97,0.001133006889381245,0.021851724399926553,39.113930668075966,0.03366016769686754,2.038775999997597,ok,predictive_imputer,Predictive (RandomForest)
497,98,0.0010412658725509527,0.02018757597255489,35.151933548788044,0.0322686515452839,1.7825244999985443,ok,predictive_imputer,Predictive (RandomForest)
498,99,0.0011551490883987279,0.0222816124265959,40.109262518523835,0.03398748429052565,1.9771781000017654,ok,predictive_imputer,Predictive (RandomForest)
499,100,0.0010837678771840802,0.019853004155612135,36.0009838771164,0.03292062996335399,2.033276599999226,ok,predictive_imputer,Predictive (RandomForest)
300,1,0.0007242180172392028,0.013614170420733256,14.93951056934254,0.026911299062646582,1.8728674000012688,ok,window_mean,Rolling window mean
301,2,0.0005700825889863927,0.007028447471370049,7.691312356906035,0.023876402345964786,1.7356528000018443,ok,window_mean,Rolling window mean
302,3,0.0005932581499121959,0.007632159954674633,6.319674757246201,0.02435689122019056,1.6152337999992596,ok,window_mean,Rolling window mean
303,4,0.0005881065220890283,0.008442005696986062,6.713245449566864,0.024250907654952386,1.6399858000004315,ok,window_mean,Rolling window mean
304,5,0.0006166559113226769,0.00848967903185135,8.396134041281716,0.02483255748654731,1.799252400000114,ok,window_mean,Rolling window mean
305,6,0.0005983529261398954,0.007648395002593404,6.2552052458260485,0.0244612535684477,1.6225914999995439,ok,window_mean,Rolling window mean
306,7,0.0007402440599081157,0.010190747369787125,8.213067000063647,0.027207426557984415,1.6457522999990033,ok,window_mean,Rolling window mean
307,8,0.0005840600086468281,0.005673715400736303,5.911002335609211,0.024167333503033142,1.4975712999985262,ok,window_mean,Rolling window mean
308,9,0.0006105856458324101,0.007985349625629173,6.774923555860089,0.024710031279470492,1.663494599997648,ok,window_mean,Rolling window mean
309,10,0.0006582529103693122,0.00985185997503569,10.356325286364184,0.025656439939502756,1.5041152999983751,ok,window_mean,Rolling window mean
310,11,0.0006067801291626045,0.00692535615469511,6.544714291032751,0.02463290744436402,1.760754300001281,ok,window_mean,Rolling window mean
311,12,0.0006341011903441698,0.006207827244133019,4.776395579805179,0.02518136593483701,2.0153503000001365,ok,window_mean,Rolling window mean
